book_id	branch_id	no_of_copies
1569310858	1	1
1569310858	2	1
1569310858	3	0
1569310858	4	0
1569310858	5	1
1569310203	1	1
1569310203	2	0
1569310203	3	1
1569310203	4	0
1569310203	5	0
1569310165	1	0
1569310165	2	0
1569310165	3	0
1569310165	4	1
1569310165	5	1
1569319626	1	1
1569319626	2	1
1569319626	3	1
1569319626	4	0
1569319626	5	0
1568361181	1	1
1568361181	2	1
1568361181	3	0
1568361181	4	1
1568361181	5	1
1568361173	1	1
1568361173	2	0
1568361173	3	1
1568361173	4	1
1568361173	5	1
1892213974	1	1
1892213974	2	1
1892213974	3	1
1892213974	4	1
1892213974	5	0
159264029X	1	1
159264029X	2	1
159264029X	3	1
159264029X	4	0
159264029X	5	0
0140074317	1	1
0140074317	2	1
0140074317	3	1
0140074317	4	1
0140074317	5	1
1874061688	1	0
1874061688	2	0
1874061688	3	1
1874061688	4	1
1874061688	5	1
0670875953	1	1
0670875953	2	1
0670875953	3	1
0670875953	4	0
0670875953	5	1
1590580680	1	0
1590580680	2	0
1590580680	3	1
1590580680	4	1
1590580680	5	1
014026065X	1	1
014026065X	2	1
014026065X	3	1
014026065X	4	0
014026065X	5	1
0714120022	1	1
0714120022	2	0
0714120022	3	0
0714120022	4	0
0714120022	5	0
0786810424	1	1
0786810424	2	1
0786810424	3	0
0786810424	4	1
0786810424	5	0
0740706020	1	1
0740706020	2	0
0740706020	3	1
0740706020	4	1
0740706020	5	1
0316142573	1	0
0316142573	2	1
0316142573	3	1
0316142573	4	0
0316142573	5	1
0789447649	1	1
0789447649	2	1
0789447649	3	1
0789447649	4	1
0789447649	5	1
0448431025	1	2
0448431025	2	1
0448431025	3	0
0448431025	4	1
0448431025	5	1
1876825251	1	1
1876825251	2	1
1876825251	3	0
1876825251	4	1
1876825251	5	0
1575727331	1	0
1575727331	2	1
1575727331	3	1
1575727331	4	1
1575727331	5	1
0141310979	1	1
0141310979	2	1
0141310979	3	1
0141310979	4	1
0141310979	5	1
0394751027	1	1
0394751027	2	0
0394751027	3	1
0394751027	4	1
0394751027	5	0
0525470417	1	1
0525470417	2	1
0525470417	3	1
0525470417	4	1
0525470417	5	1
0451628004	1	1
0451628004	2	0
0451628004	3	1
0451628004	4	1
0451628004	5	1
0451198808	1	1
0451198808	2	1
0451198808	3	0
0451198808	4	1
0451198808	5	1
0446603422	1	0
0446603422	2	0
0446603422	3	1
0446603422	4	1
0446603422	5	1
0672604426	1	1
0672604426	2	0
0672604426	3	0
0672604426	4	1
0672604426	5	1
0915144182	1	1
0915144182	2	0
0915144182	3	0
0915144182	4	1
0915144182	5	1
0316141631	1	1
0316141631	2	1
0316141631	3	0
0316141631	4	1
0316141631	5	0
0449206092	1	1
0449206092	2	1
0449206092	3	1
0449206092	4	1
0449206092	5	1
0876853904	1	1
0876853904	2	1
0876853904	3	1
0876853904	4	0
0876853904	5	1
0553100017	1	1
0553100017	2	1
0553100017	3	1
0553100017	4	1
0553100017	5	1
0553100009	1	1
0553100009	2	1
0553100009	3	1
0553100009	4	1
0553100009	5	0
0684195984	1	1
0684195984	2	0
0684195984	3	0
0684195984	4	1
0684195984	5	1
0399141464	1	0
0399141464	2	1
0399141464	3	1
0399141464	4	0
0399141464	5	1
0684195305	1	0
0684195305	2	1
0684195305	3	0
0684195305	4	0
0684195305	5	1
0941711420	1	1
0941711420	2	1
0941711420	3	1
0941711420	4	1
0941711420	5	1
0786866195	1	1
0786866195	2	1
0786866195	3	1
0786866195	4	1
0786866195	5	1
0553091735	1	0
0553091735	2	1
0553091735	3	1
0553091735	4	1
0553091735	5	1
0425177068	1	1
0425177068	2	1
0425177068	3	1
0425177068	4	1
0425177068	5	0
0312198299	1	1
0312198299	2	1
0312198299	3	1
0312198299	4	0
0312198299	5	1
0026125803	1	1
0026125803	2	1
0026125803	3	1
0026125803	4	1
0026125803	5	1
1585420093	1	1
1585420093	2	1
1585420093	3	1
1585420093	4	1
1585420093	5	0
0786904739	1	1
0786904739	2	1
0786904739	3	0
0786904739	4	1
0786904739	5	1
0553276123	1	1
0553276123	2	1
0553276123	3	1
0553276123	4	1
0553276123	5	0
0812551079	1	1
0812551079	2	1
0812551079	3	0
0812551079	4	0
0812551079	5	0
1560768983	1	0
1560768983	2	1
1560768983	3	1
1560768983	4	0
1560768983	5	1
0441000541	1	1
0441000541	2	1
0441000541	3	0
0441000541	4	0
0441000541	5	1
0061054658	1	1
0061054658	2	0
0061054658	3	0
0061054658	4	1
0061054658	5	1
0886773849	1	1
0886773849	2	1
0886773849	3	1
0886773849	4	1
0886773849	5	1
0886775272	1	1
0886775272	2	1
0886775272	3	0
0886775272	4	1
0886775272	5	1
0786905018	1	1
0786905018	2	0
0786905018	3	1
0786905018	4	1
0786905018	5	0
0821743279	1	0
0821743279	2	1
0821743279	3	0
0821743279	4	1
0821743279	5	1
006050675X	1	0
006050675X	2	1
006050675X	3	1
006050675X	4	1
006050675X	5	0
0765305224	1	1
0765305224	2	0
0765305224	3	1
0765305224	4	1
0765305224	5	1
0786918179	1	0
0786918179	2	1
0786918179	3	1
0786918179	4	1
0786918179	5	0
0765300265	1	1
0765300265	2	1
0765300265	3	1
0765300265	4	1
0765300265	5	1
0060506512	1	0
0060506512	2	0
0060506512	3	1
0060506512	4	1
0060506512	5	1
0553575651	1	0
0553575651	2	1
0553575651	3	1
0553575651	4	0
0553575651	5	1
0756400996	1	0
0756400996	2	1
0756400996	3	1
0756400996	4	0
0756400996	5	1
0553575643	1	0
0553575643	2	1
0553575643	3	1
0553575643	4	1
0553575643	5	0
0061020575	1	1
0061020575	2	1
0061020575	3	1
0061020575	4	1
0061020575	5	1
0553575635	1	0
0553575635	2	1
0553575635	3	1
0553575635	4	0
0553575635	5	1
0886772885	1	1
0886772885	2	1
0886772885	3	1
0886772885	4	1
0886772885	5	1
0451456408	1	1
0451456408	2	1
0451456408	3	1
0451456408	4	1
0451456408	5	1
0886779804	1	1
0886779804	2	0
0886779804	3	1
0886779804	4	0
0886779804	5	1
0812575237	1	1
0812575237	2	1
0812575237	3	1
0812575237	4	1
0812575237	5	1
078691808X	1	1
078691808X	2	1
078691808X	3	1
078691808X	4	1
078691808X	5	1
0451452682	1	1
0451452682	2	1
0451452682	3	1
0451452682	4	1
0451452682	5	1
0553110845	1	1
0553110845	2	0
0553110845	3	1
0553110845	4	1
0553110845	5	1
0756400007	1	0
0756400007	2	1
0756400007	3	1
0756400007	4	1
0756400007	5	1
1930662513	1	1
1930662513	2	1
1930662513	3	1
1930662513	4	0
1930662513	5	0
1903650267	1	0
1903650267	2	1
1903650267	3	1
1903650267	4	1
1903650267	5	0
3518398873	1	1
3518398873	2	0
3518398873	3	1
3518398873	4	1
3518398873	5	0
0525935762	1	0
0525935762	2	1
0525935762	3	1
0525935762	4	1
0525935762	5	1
0345437829	1	1
0345437829	2	0
0345437829	3	1
0345437829	4	1
0345437829	5	1
0862417031	1	1
0862417031	2	0
0862417031	3	1
0862417031	4	1
0862417031	5	1
157322135X	1	1
157322135X	2	1
157322135X	3	0
157322135X	4	1
157322135X	5	0
0812815904	1	1
0812815904	2	1
0812815904	3	1
0812815904	4	1
0812815904	5	1
0345333748	1	1
0345333748	2	1
0345333748	3	1
0345333748	4	1
0345333748	5	1
0740713906	1	1
0740713906	2	0
0740713906	3	1
0740713906	4	1
0740713906	5	1
0670030295	1	0
0670030295	2	1
0670030295	3	0
0670030295	4	1
0670030295	5	1
0451211480	1	0
0451211480	2	1
0451211480	3	1
0451211480	4	0
0451211480	5	1
0743245520	1	1
0743245520	2	1
0743245520	3	1
0743245520	4	1
0743245520	5	1
0140440755	1	0
0140440755	2	1
0140440755	3	1
0140440755	4	1
0140440755	5	1
0449209733	1	0
0449209733	2	0
0449209733	3	1
0449209733	4	1
0449209733	5	1
0399142177	1	1
0399142177	2	1
0399142177	3	1
0399142177	4	1
0399142177	5	0
0140112847	1	1
0140112847	2	0
0140112847	3	1
0140112847	4	0
0140112847	5	0
0812534271	1	1
0812534271	2	1
0812534271	3	0
0812534271	4	1
0812534271	5	1
0375753788	1	1
0375753788	2	1
0375753788	3	0
0375753788	4	1
0375753788	5	1
1590710088	1	1
1590710088	2	0
1590710088	3	1
1590710088	4	1
1590710088	5	1
0452281709	1	1
0452281709	2	0
0452281709	3	1
0452281709	4	1
0452281709	5	1
000654861X	1	1
000654861X	2	1
000654861X	3	1
000654861X	4	0
000654861X	5	1
0452274427	1	1
0452274427	2	1
0452274427	3	1
0452274427	4	1
0452274427	5	0
0836220870	1	0
0836220870	2	1
0836220870	3	1
0836220870	4	1
0836220870	5	1
0130816795	1	1
0130816795	2	1
0130816795	3	1
0130816795	4	1
0130816795	5	0
0399141960	1	1
0399141960	2	1
0399141960	3	0
0399141960	4	0
0399141960	5	1
0898796407	1	1
0898796407	2	1
0898796407	3	1
0898796407	4	0
0898796407	5	0
0028613228	1	0
0028613228	2	1
0028613228	3	1
0028613228	4	1
0028613228	5	1
0898796342	1	1
0898796342	2	0
0898796342	3	1
0898796342	4	1
0898796342	5	1
0425194515	1	1
0425194515	2	0
0425194515	3	1
0425194515	4	0
0425194515	5	1
0688132286	1	1
0688132286	2	1
0688132286	3	0
0688132286	4	0
0688132286	5	1
0060198303	1	1
0060198303	2	1
0060198303	3	1
0060198303	4	1
0060198303	5	0
0679408193	1	1
0679408193	2	1
0679408193	3	0
0679408193	4	1
0679408193	5	1
1931201080	1	0
1931201080	2	1
1931201080	3	1
1931201080	4	1
1931201080	5	1
0393951693	1	0
0393951693	2	0
0393951693	3	0
0393951693	4	1
0393951693	5	1
0816727953	1	0
0816727953	2	0
0816727953	3	1
0816727953	4	1
0816727953	5	1
0446532215	1	0
0446532215	2	0
0446532215	3	1
0446532215	4	1
0446532215	5	1
0312964293	1	0
0312964293	2	0
0312964293	3	1
0312964293	4	1
0312964293	5	0
0312956789	1	1
0312956789	2	1
0312956789	3	0
0312956789	4	1
0312956789	5	1
0380727544	1	1
0380727544	2	1
0380727544	3	1
0380727544	4	1
0380727544	5	0
0345466632	1	1
0345466632	2	1
0345466632	3	1
0345466632	4	1
0345466632	5	1
0440237246	1	1
0440237246	2	1
0440237246	3	0
0440237246	4	1
0440237246	5	1
0771087462	1	1
0771087462	2	1
0771087462	3	1
0771087462	4	1
0771087462	5	1
0060973323	1	1
0060973323	2	1
0060973323	3	1
0060973323	4	1
0060973323	5	1
0140065598	1	1
0140065598	2	1
0140065598	3	1
0140065598	4	1
0140065598	5	0
0440359376	1	1
0440359376	2	1
0440359376	3	1
0440359376	4	1
0440359376	5	1
0553103105	1	1
0553103105	2	1
0553103105	3	1
0553103105	4	1
0553103105	5	1
0006135986	1	1
0006135986	2	0
0006135986	3	1
0006135986	4	1
0006135986	5	1
0553572202	1	1
0553572202	2	0
0553572202	3	1
0553572202	4	0
0553572202	5	1
0898704448	1	0
0898704448	2	0
0898704448	3	1
0898704448	4	1
0898704448	5	1
0399144714	1	0
0399144714	2	0
0399144714	3	1
0399144714	4	1
0399144714	5	1
0312859279	1	1
0312859279	2	1
0312859279	3	1
0312859279	4	1
0312859279	5	1
0812589173	1	0
0812589173	2	1
0812589173	3	1
0812589173	4	1
0812589173	5	1
0312866925	1	1
0312866925	2	1
0312866925	3	1
0312866925	4	1
0312866925	5	1
0441001963	1	2
0441001963	2	0
0441001963	3	0
0441001963	4	1
0441001963	5	0
0441033423	1	1
0441033423	2	1
0441033423	3	1
0441033423	4	1
0441033423	5	1
0441662250	1	0
0441662250	2	0
0441662250	3	0
0441662250	4	0
0441662250	5	1
0441182003	1	1
0441182003	2	0
0441182003	3	1
0441182003	4	1
0441182003	5	0
0441799779	1	1
0441799779	2	1
0441799779	3	0
0441799779	4	1
0441799779	5	1
0441944604	1	1
0441944604	2	1
0441944604	3	1
0441944604	4	1
0441944604	5	1
0441385540	1	1
0441385540	2	0
0441385540	3	1
0441385540	4	1
0441385540	5	1
0553565699	1	1
0553565699	2	1
0553565699	3	1
0553565699	4	1
0553565699	5	1
0553375636	1	1
0553375636	2	0
0553375636	3	1
0553375636	4	1
0553375636	5	1
0553374451	1	0
0553374451	2	0
0553374451	3	0
0553374451	4	0
0553374451	5	0
0553381709	1	1
0553381709	2	1
0553381709	3	0
0553381709	4	1
0553381709	5	0
0373195818	1	1
0373195818	2	1
0373195818	3	1
0373195818	4	1
0373195818	5	1
0060962348	1	1
0060962348	2	1
0060962348	3	0
0060962348	4	0
0060962348	5	0
0446526924	1	0
0446526924	2	0
0446526924	3	1
0446526924	4	1
0446526924	5	1
0312275714	1	1
0312275714	2	1
0312275714	3	1
0312275714	4	0
0312275714	5	1
2266025791	1	1
2266025791	2	1
2266025791	3	0
2266025791	4	1
2266025791	5	1
0440343194	1	1
0440343194	2	1
0440343194	3	1
0440343194	4	1
0440343194	5	1
0449212645	1	0
0449212645	2	0
0449212645	3	1
0449212645	4	1
0449212645	5	1
0970566506	1	1
0970566506	2	1
0970566506	3	1
0970566506	4	1
0970566506	5	1
0553252704	1	1
0553252704	2	1
0553252704	3	1
0553252704	4	1
0553252704	5	1
0880117834	1	1
0880117834	2	0
0880117834	3	0
0880117834	4	1
0880117834	5	0
067082982X	1	1
067082982X	2	1
067082982X	3	1
067082982X	4	2
067082982X	5	0
0919591051	1	0
0919591051	2	0
0919591051	3	1
0919591051	4	1
0919591051	5	0
0440164842	1	1
0440164842	2	1
0440164842	3	1
0440164842	4	1
0440164842	5	0
0440226457	1	0
0440226457	2	0
0440226457	3	0
0440226457	4	1
0440226457	5	0
0140440232	1	1
0140440232	2	1
0140440232	3	1
0140440232	4	0
0140440232	5	1
0451204301	1	1
0451204301	2	0
0451204301	3	0
0451204301	4	0
0451204301	5	1
0842329269	1	1
0842329269	2	1
0842329269	3	1
0842329269	4	1
0842329269	5	0
0786868155	1	1
0786868155	2	1
0786868155	3	1
0786868155	4	1
0786868155	5	1
0156002523	1	1
0156002523	2	1
0156002523	3	1
0156002523	4	1
0156002523	5	0
0440507626	1	0
0440507626	2	1
0440507626	3	1
0440507626	4	1
0440507626	5	1
0380976307	1	1
0380976307	2	1
0380976307	3	1
0380976307	4	0
0380976307	5	1
0887306918	1	0
0887306918	2	1
0887306918	3	0
0887306918	4	1
0887306918	5	0
0840791712	1	0
0840791712	2	1
0840791712	3	0
0840791712	4	1
0840791712	5	1
0140380736	1	1
0140380736	2	1
0140380736	3	1
0140380736	4	1
0140380736	5	1
0689828772	1	1
0689828772	2	0
0689828772	3	1
0689828772	4	1
0689828772	5	1
0689313535	1	0
0689313535	2	1
0689313535	3	0
0689313535	4	1
0689313535	5	0
0679411836	1	1
0679411836	2	0
0679411836	3	1
0679411836	4	1
0679411836	5	0
0151962960	1	1
0151962960	2	1
0151962960	3	0
0151962960	4	1
0151962960	5	1
3404921178	1	0
3404921178	2	1
3404921178	3	1
3404921178	4	1
3404921178	5	1
0451136330	1	1
0451136330	2	1
0451136330	3	1
0451136330	4	1
0451136330	5	1
0061001023	1	1
0061001023	2	0
0061001023	3	1
0061001023	4	1
0061001023	5	1
0843934557	1	1
0843934557	2	1
0843934557	3	1
0843934557	4	1
0843934557	5	0
0312961006	1	0
0312961006	2	1
0312961006	3	1
0312961006	4	1
0312961006	5	0
2266041517	1	0
2266041517	2	0
2266041517	3	1
2266041517	4	1
2266041517	5	1
2290047155	1	1
2290047155	2	0
2290047155	3	1
2290047155	4	0
2290047155	5	1
2226120467	1	1
2226120467	2	1
2226120467	3	1
2226120467	4	1
2226120467	5	1
0446523089	1	1
0446523089	2	1
0446523089	3	1
0446523089	4	1
0446523089	5	1
0373226136	1	1
0373226136	2	1
0373226136	3	1
0373226136	4	1
0373226136	5	1
0688167810	1	1
0688167810	2	1
0688167810	3	1
0688167810	4	1
0688167810	5	1
0373704526	1	1
0373704526	2	1
0373704526	3	1
0373704526	4	1
0373704526	5	1
0373484895	1	1
0373484895	2	1
0373484895	3	1
0373484895	4	1
0373484895	5	1
0451524497	1	1
0451524497	2	2
0451524497	3	1
0451524497	4	0
0451524497	5	1
0449234576	1	1
0449234576	2	1
0449234576	3	0
0449234576	4	0
0449234576	5	1
014025773X	1	1
014025773X	2	0
014025773X	3	1
014025773X	4	1
014025773X	5	1
0395533627	1	1
0395533627	2	1
0395533627	3	1
0395533627	4	1
0395533627	5	0
0393963039	1	1
0393963039	2	1
0393963039	3	0
0393963039	4	1
0393963039	5	1
0941104311	1	1
0941104311	2	0
0941104311	3	1
0941104311	4	1
0941104311	5	1
0375401296	1	1
0375401296	2	1
0375401296	3	1
0375401296	4	1
0375401296	5	0
0393322157	1	1
0393322157	2	1
0393322157	3	1
0393322157	4	1
0393322157	5	1
0060005424	1	1
0060005424	2	1
0060005424	3	0
0060005424	4	0
0060005424	5	0
3404615131	1	1
3404615131	2	1
3404615131	3	1
3404615131	4	2
3404615131	5	1
0449205878	1	1
0449205878	2	1
0449205878	3	0
0449205878	4	0
0449205878	5	1
0670813699	1	1
0670813699	2	1
0670813699	3	1
0670813699	4	0
0670813699	5	1
0552996181	1	1
0552996181	2	1
0552996181	3	1
0552996181	4	0
0552996181	5	1
0451211561	1	1
0451211561	2	0
0451211561	3	1
0451211561	4	1
0451211561	5	0
3499420694	1	1
3499420694	2	0
3499420694	3	1
3499420694	4	1
3499420694	5	0
3257218362	1	1
3257218362	2	1
3257218362	3	1
3257218362	4	1
3257218362	5	1
0380729407	1	1
0380729407	2	1
0380729407	3	1
0380729407	4	0
0380729407	5	1
0310214653	1	1
0310214653	2	1
0310214653	3	1
0310214653	4	1
0310214653	5	1
0486299929	1	0
0486299929	2	1
0486299929	3	1
0486299929	4	1
0486299929	5	0
0486278042	1	1
0486278042	2	1
0486278042	3	0
0486278042	4	0
0486278042	5	1
0486282252	1	1
0486282252	2	1
0486282252	3	1
0486282252	4	1
0486282252	5	0
0738807338	1	1
0738807338	2	1
0738807338	3	1
0738807338	4	1
0738807338	5	1
0446523151	1	1
0446523151	2	0
0446523151	3	1
0446523151	4	1
0446523151	5	1
1558749209	1	0
1558749209	2	0
1558749209	3	1
1558749209	4	1
1558749209	5	1
0446601020	1	1
0446601020	2	0
0446601020	3	1
0446601020	4	1
0446601020	5	1
3492238882	1	1
3492238882	2	1
3492238882	3	0
3492238882	4	1
3492238882	5	1
3257205368	1	1
3257205368	2	1
3257205368	3	0
3257205368	4	1
3257205368	5	1
0749396547	1	1
0749396547	2	1
0749396547	3	1
0749396547	4	0
0749396547	5	1
325130058X	1	1
325130058X	2	1
325130058X	3	1
325130058X	4	0
325130058X	5	1
3794147286	1	0
3794147286	2	1
3794147286	3	1
3794147286	4	1
3794147286	5	0
3548243746	1	1
3548243746	2	1
3548243746	3	1
3548243746	4	1
3548243746	5	1
0670814458	1	1
0670814458	2	1
0670814458	3	1
0670814458	4	1
0670814458	5	1
0816707987	1	1
0816707987	2	0
0816707987	3	1
0816707987	4	1
0816707987	5	0
3426617277	1	1
3426617277	2	1
3426617277	3	1
3426617277	4	1
3426617277	5	1
185863864X	1	1
185863864X	2	1
185863864X	3	1
185863864X	4	0
185863864X	5	1
3596294312	1	0
3596294312	2	1
3596294312	3	1
3596294312	4	1
3596294312	5	1
3453209419	1	1
3453209419	2	0
3453209419	3	1
3453209419	4	1
3453209419	5	1
0595250955	1	0
0595250955	2	1
0595250955	3	1
0595250955	4	1
0595250955	5	1
0399135790	1	1
0399135790	2	1
0399135790	3	0
0399135790	4	0
0399135790	5	1
0345356950	1	1
0345356950	2	0
0345356950	3	1
0345356950	4	1
0345356950	5	0
2253060224	1	1
2253060224	2	1
2253060224	3	1
2253060224	4	1
2253060224	5	1
0312265859	1	1
0312265859	2	1
0312265859	3	0
0312265859	4	1
0312265859	5	1
0130421499	1	0
0130421499	2	0
0130421499	3	0
0130421499	4	1
0130421499	5	1
0673980111	1	1
0673980111	2	0
0673980111	3	1
0673980111	4	1
0673980111	5	0
157029237X	1	0
157029237X	2	1
157029237X	3	1
157029237X	4	0
157029237X	5	1
0935989870	1	0
0935989870	2	1
0935989870	3	1
0935989870	4	0
0935989870	5	1
0876591063	1	1
0876591063	2	1
0876591063	3	1
0876591063	4	1
0876591063	5	1
0876591195	1	1
0876591195	2	0
0876591195	3	1
0876591195	4	1
0876591195	5	1
0935989900	1	1
0935989900	2	1
0935989900	3	1
0935989900	4	1
0935989900	5	1
0553380303	1	0
0553380303	2	1
0553380303	3	1
0553380303	4	0
0553380303	5	1
0316744441	1	1
0316744441	2	1
0316744441	3	0
0316744441	4	1
0316744441	5	1
0316779032	1	1
0316779032	2	1
0316779032	3	1
0316779032	4	1
0316779032	5	1
089586763X	1	1
089586763X	2	1
089586763X	3	1
089586763X	4	1
089586763X	5	1
0827348916	1	1
0827348916	2	0
0827348916	3	1
0827348916	4	1
0827348916	5	1
0060406046	1	1
0060406046	2	1
0060406046	3	1
0060406046	4	1
0060406046	5	1
0312636490	1	0
0312636490	2	0
0312636490	3	1
0312636490	4	1
0312636490	5	1
0671739999	1	1
0671739999	2	1
0671739999	3	1
0671739999	4	0
0671739999	5	1
0912500212	1	1
0912500212	2	1
0912500212	3	0
0912500212	4	1
0912500212	5	0
1576734587	1	1
1576734587	2	0
1576734587	3	1
1576734587	4	1
1576734587	5	1
0786884525	1	1
0786884525	2	1
0786884525	3	1
0786884525	4	2
0786884525	5	1
0553347187	1	1
0553347187	2	1
0553347187	3	1
0553347187	4	1
0553347187	5	1
0671537628	1	0
0671537628	2	1
0671537628	3	1
0671537628	4	1
0671537628	5	1
0553226630	1	1
0553226630	2	0
0553226630	3	1
0553226630	4	1
0553226630	5	0
0553580655	1	1
0553580655	2	1
0553580655	3	1
0553580655	4	1
0553580655	5	1
0440127092	1	1
0440127092	2	1
0440127092	3	1
0440127092	4	1
0440127092	5	1
0671836285	1	1
0671836285	2	1
0671836285	3	1
0671836285	4	2
0671836285	5	1
0312969767	1	0
0312969767	2	1
0312969767	3	1
0312969767	4	1
0312969767	5	1
0440214475	1	1
0440214475	2	1
0440214475	3	1
0440214475	4	1
0440214475	5	1
0380790750	1	1
0380790750	2	1
0380790750	3	0
0380790750	4	0
0380790750	5	0
0671027271	1	1
0671027271	2	1
0671027271	3	1
0671027271	4	1
0671027271	5	0
0764561960	1	1
0764561960	2	1
0764561960	3	0
0764561960	4	1
0764561960	5	0
0831788356	1	1
0831788356	2	1
0831788356	3	0
0831788356	4	1
0831788356	5	1
1566910838	1	1
1566910838	2	1
1566910838	3	1
1566910838	4	1
1566910838	5	0
0803893728	1	0
0803893728	2	1
0803893728	3	1
0803893728	4	1
0803893728	5	1
